km,potencia,volante_regulable,aire_acondicionado,camara_trasera,asientos_traseros_plegables,elevalunas_electrico,bluetooth,gps,alerta_lim_velocidad,precio,tiemo_venta,year_registro,mes_registro,year_venta,mes_venta,precio_log10,tipo_gasolina_diesel,tipo_gasolina_electro,tipo_gasolina_hybrid_petrol,tipo_gasolina_petrol,color_beige,color_black,color_blue,color_brown,color_green,color_grey,color_orange,color_red,color_silver,color_white,tipo_coche_convertible,tipo_coche_coupe,tipo_coche_estate,tipo_coche_hatchback,tipo_coche_sedan,tipo_coche_subcompact,tipo_coche_suv,tipo_coche_van,modelo_agrupado_M1,modelo_agrupado_M2,modelo_agrupado_M3,modelo_agrupado_M4,modelo_agrupado_M5,modelo_agrupado_M6,modelo_agrupado_M7,modelo_agrupado_Otros,modelo_agrupado_XSERIES
128189.0,140.0,False,True,False,False,True,False,True,True,24000.0,42,2014,9,2018,3,4.380211241711606,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
150439.0,120.0,False,True,False,False,False,False,True,False,13700.0,65,2012,10,2018,3,4.136720567156407,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
62200.0,140.0,False,True,False,False,True,True,True,True,16700.0,21,2016,6,2018,3,4.222716471147583,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
205873.0,135.0,False,True,False,True,False,False,True,False,11700.0,58,2013,5,2018,3,4.068185861746161,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
153344.0,120.0,True,True,True,False,False,False,True,True,15200.0,62,2013,4,2018,6,4.181843587944773,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
191110.0,140.0,True,True,False,False,True,False,True,True,22300.0,25,2016,2,2018,3,4.348304863048161,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
100450.0,120.0,False,True,False,False,False,False,True,False,13700.0,75,2012,1,2018,3,4.136720567156407,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
121270.0,135.0,False,True,False,False,True,False,True,False,18400.0,49,2014,2,2018,3,4.264817823009537,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
120727.0,135.0,False,True,True,False,True,False,True,True,22000.0,45,2014,6,2018,3,4.342422680822207,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
133451.0,120.0,True,True,False,False,True,False,True,False,13400.0,69,2012,6,2018,3,4.127104798364807,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
151177.0,135.0,False,True,False,False,True,True,True,False,17500.0,48,2014,3,2018,3,4.243038048686294,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
123988.0,120.0,True,True,False,False,False,False,True,True,16800.0,77,2011,11,2018,3,4.225309281725863,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
51133.0,160.0,True,True,False,False,True,False,True,False,14400.0,35,2015,4,2018,3,4.158362492095249,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
166385.0,160.0,False,True,False,True,True,False,True,True,22500.0,47,2014,4,2018,3,4.352182518111363,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
140407.0,135.0,True,True,False,False,True,False,True,True,19300.0,58,2013,5,2018,3,4.285557309007774,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
160799.0,180.0,False,True,True,False,True,False,True,True,20200.0,107,2009,5,2018,3,4.305351369446623,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
178568.0,120.0,True,True,False,False,False,False,True,False,13300.0,69,2012,6,2018,3,4.123851640967086,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
165385.0,135.0,False,True,False,False,True,False,True,True,18000.0,65,2013,4,2018,9,4.2552725051033065,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
166543.0,120.0,True,True,False,False,False,False,True,True,13600.0,61,2013,2,2018,3,4.133538908370218,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
137818.0,120.0,False,True,False,False,False,False,True,False,12400.0,65,2012,10,2018,3,4.093421685162235,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
394135.0,135.0,True,True,False,False,True,False,True,True,14000.0,71,2012,5,2018,3,4.146128035678238,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
105175.0,87.0,True,True,False,False,True,False,True,False,12400.0,64,2012,12,2018,4,4.093421685162235,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
112244.0,85.0,True,False,False,False,False,False,True,False,10900.0,56,2013,7,2018,3,4.037426497940624,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
101599.0,135.0,True,True,False,False,True,False,True,False,21100.0,54,2013,9,2018,3,4.324282455297693,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
292964.0,85.0,True,False,False,False,False,False,True,False,9500.0,54,2013,9,2018,3,3.9777236052888476,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
67526.0,120.0,True,True,False,False,False,False,True,True,19000.0,27,2015,12,2018,3,4.278753600952829,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
125783.0,135.0,True,True,True,False,False,False,True,True,14900.0,63,2012,12,2018,3,4.173186268412274,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
215427.0,150.0,True,True,False,False,False,False,True,False,14500.0,85,2011,4,2018,4,4.161368002234975,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
175031.0,135.0,False,True,False,False,True,False,True,True,12700.0,72,2012,5,2018,4,4.103803720955957,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
159143.0,120.0,True,True,False,False,True,False,True,True,14500.0,44,2014,8,2018,4,4.161368002234975,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
118066.0,85.0,False,False,False,False,False,False,True,False,10000.0,55,2013,9,2018,4,4.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
129572.0,135.0,True,True,False,False,True,True,True,False,20000.0,50,2014,2,2018,4,4.301029995663981,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
223391.0,120.0,True,True,False,False,True,False,True,False,6000.0,145,2006,5,2018,4,3.7781512503836434,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
94374.0,225.0,True,True,False,False,True,True,True,True,21100.0,72,2012,5,2018,4,4.324282455297693,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
158618.0,280.0,True,True,False,True,False,True,True,True,38700.0,47,2014,5,2018,4,4.587710965018911,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
150163.0,135.0,False,False,False,False,True,False,True,True,15500.0,61,2013,3,2018,4,4.190331698170292,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
179377.0,120.0,True,True,False,False,False,False,True,False,13600.0,87,2011,6,2018,8,4.133538908370218,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
134590.0,127.0,True,True,False,False,True,True,True,False,6000.0,57,2013,7,2018,4,3.7781512503836434,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
74955.0,190.0,True,True,True,False,True,True,True,True,29600.0,48,2014,4,2018,4,4.471291711058939,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
73267.0,225.0,True,True,True,True,False,False,True,True,30000.0,55,2013,9,2018,4,4.477121254719663,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
137483.0,120.0,True,True,False,False,False,False,True,False,12700.0,50,2014,2,2018,4,4.103803720955957,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
109285.0,225.0,True,True,True,False,True,False,True,True,29400.0,72,2012,5,2018,4,4.468347330412158,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
152547.0,135.0,False,True,False,False,True,False,True,True,20500.0,51,2014,1,2018,4,4.311753861055754,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
173827.0,120.0,True,True,False,False,False,False,True,False,6300.0,144,2006,6,2018,4,3.7993405494535817,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
129180.0,135.0,True,True,False,False,True,False,True,True,19300.0,63,2013,1,2018,4,4.285557309007774,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
186677.0,105.0,False,False,False,False,False,False,True,False,3100.0,122,2008,3,2018,4,3.4913616938342726,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
64.0,230.0,True,True,False,True,False,False,True,True,75000.0,13,2017,3,2018,4,4.8750612633917,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
168104.0,85.0,False,True,False,False,True,False,True,False,12500.0,67,2012,9,2018,4,4.096910013008056,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
119345.0,190.0,True,True,False,True,True,False,True,True,27100.0,61,2013,3,2018,4,4.432969290874405,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
142525.0,105.0,False,True,False,False,True,False,True,True,18400.0,51,2014,1,2018,4,4.264817823009537,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
42191.0,135.0,True,True,False,False,True,False,True,True,21400.0,48,2014,4,2018,4,4.330413773349191,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
294359.0,225.0,True,True,True,False,True,False,True,True,18200.0,87,2011,2,2018,4,4.260071387985075,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
33670.0,317.0,True,True,False,False,False,True,True,True,51200.0,49,2014,3,2018,4,4.70926996097583,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
188829.0,100.0,True,True,False,False,False,False,True,False,8900.0,87,2011,2,2018,4,3.949390006644913,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
191344.0,160.0,True,True,False,False,False,True,True,True,23600.0,41,2014,11,2018,4,4.372912002970106,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
30481.0,190.0,True,True,False,False,True,False,True,True,20000.0,96,2010,5,2018,4,4.301029995663981,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
61950.0,85.0,False,False,True,False,False,False,True,False,7100.0,84,2011,8,2018,7,3.8512583487190755,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
199158.0,85.0,False,True,False,False,False,False,True,False,10800.0,51,2014,1,2018,4,4.033423755486949,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
184520.0,120.0,True,True,True,False,True,False,True,False,13100.0,66,2012,10,2018,4,4.117271295655764,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
125505.0,105.0,False,True,False,False,False,False,True,True,17300.0,46,2014,6,2018,4,4.238046103128795,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
135432.0,190.0,True,True,False,True,True,False,True,True,27400.0,55,2013,9,2018,4,4.437750562820388,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
149084.0,183.0,True,True,True,False,True,False,True,True,21200.0,57,2013,7,2018,4,4.326335860928752,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
80063.0,135.0,True,True,False,True,True,False,True,True,24800.0,50,2014,2,2018,4,4.394451680826216,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
149045.0,85.0,True,True,False,False,False,False,True,False,10900.0,73,2012,7,2018,7,4.037426497940624,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
141080.0,100.0,False,True,False,False,False,True,True,True,12600.0,61,2013,3,2018,4,4.1003705451175625,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
160934.0,233.0,False,True,True,False,True,True,True,True,22000.0,48,2014,4,2018,4,4.342422680822207,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
128807.0,190.0,True,True,True,False,False,True,True,True,27300.0,55,2013,9,2018,4,4.4361626470407565,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
138024.0,85.0,True,False,False,False,False,False,True,False,8000.0,93,2010,8,2018,4,3.9030899869919438,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
229470.0,145.0,True,True,True,False,True,True,True,True,11400.0,105,2009,8,2018,4,4.056904851336473,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
151437.0,120.0,True,True,False,False,True,False,True,True,19300.0,53,2013,11,2018,4,4.285557309007774,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
147114.0,120.0,True,False,False,False,False,False,True,False,12300.0,71,2012,6,2018,4,4.089905111439398,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
161956.0,105.0,False,True,False,False,False,True,True,True,14100.0,45,2014,7,2018,4,4.14921911265538,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
102758.0,105.0,False,False,False,False,False,False,False,False,13400.0,63,2013,1,2018,4,4.127104798364807,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
110531.0,85.0,False,True,False,False,False,False,True,False,10900.0,70,2012,7,2018,4,4.037426497940624,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
154391.0,190.0,True,True,False,False,True,True,True,True,22400.0,50,2014,2,2018,4,4.350248018334163,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
105046.0,100.0,False,True,False,False,False,False,True,False,4900.0,106,2009,7,2018,4,3.690196080028514,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
153039.0,230.0,True,True,False,True,True,False,True,True,23000.0,74,2012,3,2018,4,4.361727836017593,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
176727.0,135.0,True,True,False,False,True,True,True,True,19700.0,57,2013,7,2018,4,4.294466226161593,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
95874.0,160.0,True,True,False,True,True,True,True,True,28000.0,51,2014,1,2018,4,4.447158031342219,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
339716.0,135.0,False,True,False,False,True,False,True,True,6000.0,89,2010,12,2018,4,3.7781512503836434,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
103330.0,120.0,True,True,False,False,True,False,True,False,13000.0,56,2013,8,2018,4,4.113943352306837,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
159329.0,135.0,False,True,False,False,True,False,True,True,10100.0,71,2012,6,2018,4,4.004321373782642,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
173335.0,120.0,True,True,False,False,False,False,True,False,13900.0,61,2013,3,2018,4,4.143014800254095,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
115505.0,160.0,False,True,False,False,True,True,True,True,18200.0,59,2013,5,2018,4,4.260071387985075,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
117408.0,105.0,False,False,False,False,False,False,True,False,8200.0,77,2011,12,2018,4,3.9138138523837167,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
167036.0,190.0,True,True,True,False,True,True,True,True,24400.0,60,2013,4,2018,4,4.38738982633873,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
111435.0,190.0,True,True,False,False,True,False,True,True,20500.0,50,2014,2,2018,4,4.311753861055754,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
119364.0,120.0,True,True,False,False,False,False,True,False,12500.0,74,2012,3,2018,4,4.096910013008056,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
174716.0,120.0,True,True,False,False,False,False,True,False,6600.0,144,2006,6,2018,4,3.8195439355418688,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
146162.0,120.0,True,True,True,False,True,False,True,True,19200.0,57,2013,7,2018,4,4.283301228703549,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
107325.0,85.0,False,True,False,False,False,False,True,True,13400.0,51,2014,1,2018,4,4.127104798364807,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
195356.0,85.0,True,False,False,False,False,False,True,False,2600.0,171,2004,3,2018,4,3.4149733479708178,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
208035.0,120.0,True,True,False,False,True,False,True,False,5600.0,104,2009,9,2018,4,3.7481880270062002,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
82233.0,100.0,True,True,False,False,True,False,True,True,20400.0,34,2015,6,2018,4,4.309630167425898,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
190649.0,190.0,True,True,False,True,True,False,True,True,18100.0,64,2012,12,2018,4,4.2576785748691846,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
130900.0,120.0,True,True,True,False,True,False,True,True,17400.0,57,2013,7,2018,4,4.2405492482825995,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
157271.0,230.0,True,True,True,False,True,False,True,True,34600.0,63,2013,1,2018,4,4.539076098792776,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
215671.0,155.0,True,True,False,True,True,True,True,True,19200.0,66,2012,10,2018,4,4.283301228703549,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
122196.0,105.0,False,True,False,False,False,False,True,False,12500.0,54,2013,10,2018,4,4.096910013008056,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
110835.0,105.0,False,False,False,False,False,False,True,False,9500.0,98,2010,3,2018,4,3.9777236052888476,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
73708.0,190.0,True,True,False,False,False,False,True,True,19200.0,55,2013,9,2018,4,4.283301228703549,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
168222.0,85.0,False,True,False,False,False,False,True,False,11100.0,71,2012,6,2018,4,4.045322978786658,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
212200.0,190.0,True,True,True,False,False,False,True,True,25700.0,66,2012,10,2018,4,4.409933123331294,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
166945.0,120.0,False,True,False,False,True,False,True,False,15600.0,63,2013,1,2018,4,4.193124598354461,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
195374.0,180.0,True,True,True,False,True,False,True,True,15100.0,111,2009,2,2018,4,4.17897694729317,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
198559.0,100.0,True,True,False,False,True,False,True,False,15600.0,49,2014,3,2018,4,4.193124598354461,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
5117.0,160.0,True,True,True,False,True,True,True,True,34900.0,23,2016,5,2018,4,4.54282542695918,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
167593.0,135.0,False,True,False,False,True,True,True,False,13100.0,65,2012,11,2018,4,4.117271295655764,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
112490.0,105.0,False,True,False,False,True,True,True,False,12100.0,74,2012,3,2018,4,4.08278537031645,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
110020.0,150.0,True,True,True,False,True,False,True,True,16700.0,98,2010,3,2018,4,4.222716471147583,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
160072.0,190.0,False,True,True,False,True,True,True,True,27300.0,49,2014,3,2018,4,4.4361626470407565,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
189503.0,85.0,False,True,False,False,False,False,True,True,12800.0,72,2012,5,2018,4,4.107209969647869,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
165288.0,120.0,True,True,False,False,False,False,True,False,14200.0,60,2013,4,2018,4,4.152288344383057,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
137052.0,85.0,False,False,False,False,False,False,True,False,3800.0,137,2006,12,2018,4,3.57978359661681,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
99533.0,120.0,True,True,False,False,False,False,True,False,15100.0,73,2012,4,2018,4,4.17897694729317,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
181264.0,135.0,False,True,False,True,True,False,True,False,15400.0,49,2014,3,2018,4,4.187520720836463,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
129745.0,120.0,False,True,False,False,True,False,True,True,15400.0,67,2012,9,2018,4,4.187520720836463,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
126875.0,85.0,False,False,False,False,False,False,True,False,10500.0,55,2013,9,2018,4,4.021189299069938,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
157922.0,100.0,True,True,True,False,True,False,True,True,19400.0,52,2013,12,2018,4,4.2878017299302265,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
101096.0,180.0,True,True,True,False,True,False,True,True,23900.0,80,2011,9,2018,4,4.378397900948138,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
70265.0,135.0,False,True,False,False,True,True,True,True,28600.0,32,2015,8,2018,4,4.456366033129043,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
